id,source,source_position_id,company_name,company_logo,position_name,city,education,salary,exceed,experience_requirements,position_requirements,fringe_benefits,type,hot,create_time,poster
1365,2,0,吾思简学,https://sxsimg.xiaoyuanzhao.com/2C/C0/2CA907759035EF2D52F731A9E13967C0.png,线上营销推广实习生,天津,不限,150.0,超过98%应届毕业生,,职位描述：工作职责：主要负责各个平台端口的线上推广工作。对流量进行精准把控。相关领域软文的撰写。要求具备半原创能力。日常用户维护，粉丝导流等工作。职位要求：对线上流量来源和推广方式有一定认识。对吸粉、导流有一定了解。具备一定的文案和配图能力，可以撰写详情页。能承受一小丢丢压力，真的没有多少MPa。具备整体营销策划能力就直接给跪。膝盖什么的都是你的。相关福利弹性工作制。据说那些上班打卡的公司，在电视剧里都活不过两集。零食、水果随机派发。无颜值压力。上班可以玩成睡衣趴，不用洗头，因为除了工作我们都不重要。完备的岗前培训。毕竟我们吃过的XX比你吃过的XX多（相信总有一样是多的）。提供实习证明。内容包括不限于：在岗职责，习得技能，杰出程度。优先转正机会。稀缺的从来不是机会，是人精。来这儿，没有金箍，送你铁棒。,"['完备的岗前培训体系', '优厚的实习薪资福利制度', '宽松的工作环境']",2,,20190517,0
1366,2,0,伙一文化传媒,https://sxsimg.xiaoyuanzhao.com/0E/65/0EF8CDB5CC8BDE6D377E0CAF7226F465.jpg,用户拓展实习生,北京,不限,125.0,超过98%应届毕业生,,	1. 拓展达人，以抖音、B站等平台影视类视频达人为主 	2. 维护达人的活跃度和商务关系，包括线上、线下活动等多种形式 	3. 协助达人优化内容创作，统计达人数据 	任职要求： 	1.重度社交网络爱好者，熟悉B站抖音等视频平台 	2.熟悉电影资讯视频制作，本身是B站电影解说类up主优先 	3.阅片量高，对电影解说有自己的见解，简历中可附作品 	4.良好的沟通能力，关注细节和执行，推动力强 	5.活泼外向，可以和达人打成一片 ,"['转正offer', '专人带', '可快速学到经验']",2,,20190517,0
1367,2,0,吾思简学,https://sxsimg.xiaoyuanzhao.com/2C/C0/2CA907759035EF2D52F731A9E13967C0.png,产品运营,天津,大专,125.0,超过98%应届毕业生,,该职位接受暑期实习。职位描述：工作职责：1.主要负责各个平台端口的线上推广工作。对流量进行精准把控。2.相关领域软文的撰写。要求具备半原创能力。3.日常用户维护，粉丝导流等工作。4.活动的组织策划和落地。职位要求：1.对线上流量来源和推广方式有一定认识。2.对吸粉、导流有一定了解。3.具备一定的文案和配图能力，可以撰写详情页。4.能承受一小丢丢压力，真的没有多少MPa。5.具备整体营销策划能力就直接给跪。膝盖什么的都是你的。相关福利1.弹性工作制。据说那些上班打卡的公司，在电视剧里都活不过两集。2.零食、水果随机派发。3.无颜值压力。上班可以玩成睡衣趴，不用洗头，因为除了工作我们都不重要。4.完备的岗前培训。毕竟我们吃过的XX比你吃过的XX多（相信总有一样是多的）。5.提供实习证明。内容包括不限于：在岗职责，习得技能，杰出程度。6.优先转正机会。稀缺的从来不是机会，是人精。来这儿，没有金箍，送你铁棒。公司简介：吾思简学大V带队的靠谱地界，倒贴学费的社会型商学院,"['完备的岗前培训体系', '优厚的实习薪资福利制度', '宽松的工作环境']",2,,20190517,0
1368,2,0,吾思简学,https://sxsimg.xiaoyuanzhao.com/2C/C0/2CA907759035EF2D52F731A9E13967C0.png,教学产品运营管培生,天津,不限,150.0,超过98%应届毕业生,,职位描述：工作职责：主要负责各个平台端口的线上推广工作。对流量进行精准把控。相关领域软文的撰写。要求具备半原创能力。日常用户维护，粉丝导流等工作。活动的组织策划和落地。职位要求：对线上流量来源和推广方式有一定认识。对吸粉、导流有一定了解。具备一定的文案和配图能力，可以撰写详情页。能承受一小丢丢压力，真的没有多少MPa。具备整体营销策划能力就直接给跪。膝盖什么的都是你的。相关福利弹性工作制。据说那些上班打卡的公司，在电视剧里都活不过两集。零食、水果随机派发。无颜值压力。上班可以玩成睡衣趴，不用洗头，因为除了工作我们都不重要。完备的岗前培训。毕竟我们吃过的XX比你吃过的XX多（相信总有一样是多的）。提供实习证明。内容包括不限于：在岗职责，习得技能，杰出程度。优先转正机会。稀缺的从来不是机会，是人精。来这儿，没有金箍，送你铁棒。,"['完备的岗前培训体系', '优厚的实习薪资福利制度', '宽松的工作环境']",2,,20190517,0
1369,2,0,小红书,https://sxsimg.xiaoyuanzhao.com/9D/A9/9D3E7A5C2DFCFEE2F4993A38804067A9.jpg,用户运营实习生,上海,本科,125.0,超过98%应届毕业生,,职位描述：1、按时定期对内容运营情况进行统计与分析，协助提高用户活跃度；2、社区官方账号相关内容策划与生产 ，包括但不限于美妆，家居，美食;3、参与策划并推进运营活动 ，运营小红书用户及社群，审核规范优化笔记内容；任职要求1、大学本科或研究生在读，2020年年以及之后毕业；2、对内容运营相关有兴趣，小红书重度用户优先；3、有较强的活动策划以及运营维护用户的能力；4、实习时间6个月为佳，每周需?至少出勤4天,['三餐全包'],2,,20190517,0
1370,2,0,吾思简学,https://sxsimg.xiaoyuanzhao.com/2C/C0/2CA907759035EF2D52F731A9E13967C0.png,考研项目产品实习主管,天津,大专,150.0,超过98%应届毕业生,,职位描述：工作内容:独立操盘公考或考研项目的运营。牵头项目的进度，协调项目的资源，确保项目按既定目标进行。职位要求:具备独立操盘商业项目的能力，具备商业经历或创业经历者优先。有斗志，有决心，想做事，能吃苦，这是前提。不怕你一无所有，就怕你瞻前顾后。一经录用公司提供项目所需配置的相关资源，并有丰厚项目分红。公司简介：吾思简学大V带队的靠谱地界，倒贴学费的社会型商学院,"['完备的岗前培训体系', '优厚的实习薪资福利制度', '宽松的工作环境']",2,,20190517,0
1371,2,0,携程,https://sxsimg.xiaoyuanzhao.com/9F/8A/9F121E55881113F0BEFBE9D43AF5858A.png,海外玩乐业务实习生,广州,本科,125.0,超过98%应届毕业生,,所属部门：旅游BU-海外玩乐部工作地点：广州市番禺区汉溪大道东中铁诺德中心（地铁7号线南村万博站）工作时间：五天八小时，周末双休制职责概述:负责东南亚玩乐业务产品运营维护工作。工作描述：1、负责当地玩乐海外板块的运营管理工作，对产品进行线上包装及审核；2、负责日常产品价格及库存维护，及时更新与核实相关产品信息，并实时跟进度假通知；3、负责跟进供应商合同的审批及付款，及时进行沟通协调；4、负责运营产品数据分析和市场状况分析，完成产品竞争力报表；5、负责统计和分析平台各类运营数据，基于数据提出针对客户体验、业务流程和市场推广的改进建议。 		职位录用要求：1、 统招本科级以上学历在校生，专业不限 ；2、 热爱旅游，有校园旅游社团或其他社团工作背景的优先；3、 热爱互联网，具备一定的旅游产品相关知识及网络营销知识的优先；4、 良好的沟通能力和抗压能力 ；5、 形象气质良好，外向开朗 ；备注：本职位提供与优秀团队共事的良好实习机遇，实习结束可出具实习证明，有转正机会。欢迎有意向在在线旅游业发展的同学投递简历。 ,"['上市公司', '发展潜力大', '福利待遇好', '旅游巨头']",2,,20190517,0
1372,2,0,携程,https://sxsimg.xiaoyuanzhao.com/9F/8A/9F121E55881113F0BEFBE9D43AF5858A.png,酒店业务合作实习生,广州,不限,125.0,超过98%应届毕业生,,所属部门：大住宿事业部-业务合作部工作性质：实习，表现优异可考虑推荐其他部门工作时间：五天八小时制，周末双休	工作地点：广州市番禺区中铁诺德中心（地铁七号线南村万博站）	岗位职责：	协助酒店业务经理完成酒店产品信息维护、市场信息收集，及供应商续约等工作。	工作描述：1、协助业务经理进行区域内同行供应商的合作开发与维护，如价格谈判；2、协助处理与合作供应商之间的业务（包括预订、结算、投诉、合同审批及续约等）；3、完成区域内酒店产品信息维护（价格调整、描述类信息修改、图片制作添加等）；	4、部门其他交办工作。	录用基本要求：1、能保证实习至少3个月，每周至少上班4天；2、较好的沟通表达能力，一定的客户谈判能力，具备酒店实习经验优先考虑；3、熟悉互联网信息收集技能，耐心、细致；4、熟练操作office办公软件。,['在大平台与优秀的小伙伴一起共事'],2,,20190517,0
1373,2,0,吾思简学,https://sxsimg.xiaoyuanzhao.com/2C/C0/2CA907759035EF2D52F731A9E13967C0.png,教学产品运营管实习生,天津,大专,125.0,超过98%应届毕业生,,该职位接受暑期实习。职位描述：工作职责：1.主要负责各个平台端口的线上推广工作。对流量进行精准把控。2.相关领域软文的撰写。要求具备半原创能力。3.日常用户维护，粉丝导流等工作。4.活动的组织策划和落地。职位要求：1.对线上流量来源和推广方式有一定认识。2.对吸粉、导流有一定了解。3.具备一定的文案和配图能力，可以撰写详情页。4.能承受一小丢丢压力，真的没有多少MPa。5.具备整体营销策划能力就直接给跪。膝盖什么的都是你的。相关福利1.弹性工作制。据说那些上班打卡的公司，在电视剧里都活不过两集。2.零食、水果随机派发。3.无颜值压力。上班可以玩成睡衣趴，不用洗头，因为除了工作我们都不重要。4.完备的岗前培训。毕竟我们吃过的XX比你吃过的XX多（相信总有一样是多的）。5.提供实习证明。内容包括不限于：在岗职责，习得技能，杰出程度。6.优先转正机会。稀缺的从来不是机会，是人精。来这儿，没有金箍，送你铁棒。公司简介：吾思简学大V带队的靠谱地界，倒贴学费的社会型商学院,"['完备的岗前培训体系', '优厚的实习薪资福利制度', '宽松的工作环境']",2,,20190517,0
1374,2,0,携程,https://sxsimg.xiaoyuanzhao.com/9F/8A/9F121E55881113F0BEFBE9D43AF5858A.png,酒店业务实习生,广州,本科,125.0,超过98%应届毕业生,,	工作职责：所属部门：大住宿事业部-酒店业务部 	工作时间：五天八小时制，周末双休（至少3个月） 	职责概述：协助酒店业务经理完成酒店产品的信息维护、市场信息收集等工作。 	 	工作描述： 	1、产品信息后台维护（价格调整、描述类信息修改、图片制作添加等）；2、酒店销售价格信息收集、报表编制；3、负责与区域内酒店合作沟通、洽谈；4、供应商续约手续本例，相关文件传真、信息录入；5、酒店推荐所需相关信息收集，及其他交办工作。任职资格：1、本科或以上学历，有托业考试成绩者优先，能保证实习至少3个月；	2、较好的沟通表达能力，一定的客户谈判能力，具备酒店实习经验优先考虑； 	3、熟悉互联网信息收集技能，耐心、细致，能承受业务洽谈的压力；	4、熟练操作office办公软件。		备注：本职位提供与优秀团队共事的良好实习机遇，实习结束可出具实习证明，欢迎优秀人才投递简历。 ,"['上市公司', '发展潜力大', '福利待遇好', '旅游酒店行业领头羊']",2,,20190517,0
1375,2,0,吾思简学,https://sxsimg.xiaoyuanzhao.com/2C/C0/2CA907759035EF2D52F731A9E13967C0.png,实习教学产品运营管培生,天津,不限,147.0,超过98%应届毕业生,,该职位接受暑期实习。工作职责：1.主要负责各个平台端口的线上推广工作。对流量进行精准把控。2.相关领域软文的撰写。要求具备半原创能力。3.日常用户维护，粉丝导流等工作。4.活动的组织策划和落地。职位要求：1.对线上流量来源和推广方式有一定认识。2.对吸粉、导流有一定了解。3.具备一定的文案和配图能力，可以撰写详情页。4.能承受一小丢丢压力，真的没有多少MPa。5.具备整体营销策划能力就直接给跪。膝盖什么的都是你的。相关福利1.弹性工作制。据说那些上班打卡的公司，在电视剧里都活不过两集。2.零食、水果随机派发。3.无颜值压力。上班可以玩成睡衣趴，不用洗头，因为除了工作我们都不重要。4.完备的岗前培训。毕竟我们吃过的XX比你吃过的XX多（相信总有一样是多的）。5.提供实习证明。内容包括不限于：在岗职责，习得技能，杰出程度。6.优先转正机会。稀缺的从来不是机会，是人精。来这儿，没有金箍，送你铁棒。公司简介：吾思简学大V带队的靠谱地界，倒贴学费的社会型商学院,"['完备的岗前培训体系', '优厚的实习薪资福利制度', '宽松的工作环境']",2,,20190517,0
1376,2,0,点源投资,https://sxsimg.xiaoyuanzhao.com/44/1D/44D2C40CFBF9943E895E19FE7289C71D.jpg,运营实习生,北京,本科,125.0,超过98%应届毕业生,,工作职责：1、围绕APP促活、留存、转化及产品新功能，制作产品运营计划及方案的执行和落地； 2、制定活动运营方案并实施，能分析活动和策略的效果并持续改进，为活动效果负责； 3、负责产品数据分析，寻找产品优化点与运营突破点；                               4、管理社群，维护宣传推广平台，做一些文案输出。                                 5、有电商运营经验者优先；有金融产品运营经验者优先。任职资格：1、在校大三、研二学生，或应届毕业生，计算机、金融学、管理学、电子商务、经济类等学生；                                   2、有较好的活动策划及文案撰写能力； 3、有较强的运营思维，勇于创新和突破，熟练掌握各种运营工具； 4、有较强的数据分析思维及数据挖掘能力，以目标为导向。                           5、对金融市场有一定的,"['发展空间大', '福利好']",2,,20190517,0
1377,2,0,腾讯,https://sxsimg.xiaoyuanzhao.com/82/3D/82C3DA937235431C6137523C0385633D.png,产品运营（用户增长方向）,深圳,不限,125.0,超过98%应届毕业生,,【我们希望你】1.对用户增长产品模型有基本的认知，熟悉社群裂变玩法、分销玩法、小程序及公众号用户增长玩法优先（必需项）2.有社群运营经验，引导用户参与社群活动，深入挖掘社群客户价值并实现分享转化（加分项）3.有好的文笔，能写出喜闻乐见的文章（加分项）4.会PS、熟练office、会音视频剪辑优先（加分项）		【我们能够提供给你】1.最专业的微信生态用户增长体系学习2.腾讯内部课程&amp;讲座学习计划3.愿意带你的小哥哥&amp;K12风口实习经验【其他说明】1.因用户增长的特殊性，可能需要周末工作（可周间调休）2.考虑到稳定性只招20&amp;21届 满三个月开腾讯实习证明工作地点：深圳薪资报酬：127元/天免费班车(覆盖全深圳) + 免费早餐 + 免费饮料,"['免费班车', '免费早餐', '大厂经验']",2,,20190517,0
1378,2,0,腾讯,https://sxsimg.xiaoyuanzhao.com/82/3D/82C3DA937235431C6137523C0385633D.png,用户增长实习生,深圳,不限,125.0,超过98%应届毕业生,,【我们希望你】1.对用户增长产品模型有基本的认知，熟悉社群裂变玩法、分销玩法、小程序及公众号用户增长玩法优先（必需项）2.有社群运营经验，引导用户参与社群活动，深入挖掘社群客户价值并实现分享转化（加分项）3.有好的文笔，能写出喜闻乐见的文章（加分项）4.会PS、熟练office、会音视频剪辑优先（加分项）		【我们能够提供给你】1.最专业的微信生态用户增长体系学习2.腾讯内部课程&amp;讲座学习计划3.愿意带你的小哥哥&amp;K12风口实习经验【其他说明】1.因用户增长的特殊性，可能需要周末工作（可周间调休）2.考虑到稳定性只招20&amp;21届 满三个月开腾讯实习证明工作地点：深圳薪资报酬：127元/天免费班车(覆盖全深圳) + 免费早餐 + 免费饮料,"['大厂诱惑', '免费班车', '风口产品']",2,,20190517,0
1379,2,0,点源投资,https://sxsimg.xiaoyuanzhao.com/44/1D/44D2C40CFBF9943E895E19FE7289C71D.jpg,运营专员,北京,本科,125.0,超过98%应届毕业生,,工作职责：1、围绕APP促活、留存、转化及产品新功能，制作产品运营计划及方案的执行和落地；    2、制定活动运营方案并实施，能分析活动和策略的效果并持续改进，为活动效果负责；    3、负责产品数据分析，寻找产品优化点与运营突破点；                               4、管理社群，维护宣传推广平台，做一些文案输出。                                 5、有电商运营经验者优先；有金融产品运营经验者优先。任职资格：1、在校大三、研二学生，或应届毕业生，计算机、金融学、管理学、电子商务、经济类等学生；                                   2、有较好的活动策划及文案撰写能力；     3、有较强的运营思维，勇于创新和突破，熟练掌握各种运营工具；                     4、有较强的数据分析思维及数据挖掘能力，以目标为导向。                           5、对金融市场有一定的了解基础               6、熟练使用office办公软件,"['发展空间大', '福利待遇好']",2,,20190517,0
1380,2,0,用友,https://sxsimg.xiaoyuanzhao.com/15/44/15D1B894BC5836CAC09412F35465D244.jpg,产品运营实习生,北京,本科,105.0,超过98%应届毕业生,,【职位描述】			理解各产品\服务的特点和应用场景，制定产品的运营方案和策略，并为客户提供相关咨询服务；				关注用户的新增、活跃、转化等数据，为产品优化、市场推广提供决策建议；				提升搜索引擎关键词排名，关注和分析官网访问流量变化情况，并定期对网站推广效果进行跟踪评估；				负责网站、公众号、邮件EDM的日常内容发布与维护；				定时反馈的用户建议和产品缺陷，推动产品质量的改善；				协调推进相关合作部门与项目组之间的合作；	【职位要求】			国家承认的本科\研究生学校在读生，985、211学校优先；				专业不限，计算机和营销相关专业优先；				性格开朗、思维活跃，有较强的团队协作意识和能力，善于梳理总结形成流程或规范以便提前规避相同问题出现；				每周工作时间需保证在4天以上；			待遇：60~140/本科，70~180/硕士，120~220/博士 ,"['上市公司', '餐补', '宿舍', '班车', '园林式办公园区']",2,,20190517,0
1381,2,0,灵狐科技,https://sxsimg.xiaoyuanzhao.com/51/BD/51014A92327D372316BEC6E55307F6BD.png,电商推广,成都,大专,125.0,超过98%应届毕业生,,	1、根据客户需求，负责京东或相关平台的广告投放及推广，制定相关的推广计划并执行；	2、每日监控投放效果并统计日报、月报分析并提出可行性改进方案； 	3、完成领导安排的其他临时性工作。 	任职资格： 	1、专科及以上学历，数学、统计、电子商务、广告传媒、计算机相关专业优先。 	2.、对数据敏感，有意愿从事电商行业； 	3.、学习能力强，具有高度责任心，做事认真，执行力强； 		4、实习期至少3个月，毕业后优先转正。 ,['周末双休'],2,,20190517,0
1382,2,0,兼职猫,https://sxsimg.xiaoyuanzhao.com/90/1C/902D72E72AFA0276D8A138FCE3AE151C.png,运营（审核方向）,广州,大专,125.0,超过98%应届毕业生,,"岗位职责：1．审核普通兼职企业信息真实性，给信息设置合适的兼职标签，优质信息推送配岗；2．审核快结兼职企业信息真实性与预付额度，跟进招聘效果给予置顶与推送配岗等服务；3. 审核提交线上认证企业真实性，核对证件信息，按照企业性质给予相应企业等级；4. 审核企业与求职者用户提现申请，核对账目信息，监控后台数据；5. 审核用户实名认证资料申请，管理用户信息；任职要求:1. 本科/大专以上学历；2. 有过运营、文职等相关工作经验，细心，耐心，有责任心；3. 能够初步了解所在领域内的专业知识；4. 能够在自身岗位独立有效地完成本职工作，解决常见问题5.能接受排班制：9:00-18:00,13:00-21:00","['地铁周边', '五险一金']",2,,20190517,0
1383,2,0,前海开心购,https://sxsimg.xiaoyuanzhao.com/A8/43/A8CB21A6A1D3295B6A8C3B5114325A43.png,速卖通运营助理-华南城,深圳,大专,125.0,超过98%应届毕业生,,1、速卖通店铺管理与维护，在上级领导带领下操作速卖通账户；2、上传产品，优化产品，操作付费广告及关键词投放；3、运营品牌店铺、进行市场调研，分析竞争对手，制定销售策略； 4、领导安排其他工作等。任职资格：1、大专及以上学历，CET4及以上；2、电子商务、国际贸易、英语专业、外贸电子行业相关经验优先，应届毕业生优先；3、有团队合作精神，能承受压力，有开拓创新精神。薪资待遇：4K—6K上班时间：9:15—18:00 大小周制公司福利：入职购买五险一金，应届生公司可优先安排住宿法定节假日、专业培训、年终奖、下午茶等等上班地点：办公地点：深圳市龙岗区平湖街道华耀城中心12栋 ,['五险一金'],2,,20190517,0
1384,2,0,微创软件,https://sxsimg.xiaoyuanzhao.com/7E/D8/7E43C84843FEFD2F8CCF724E256CA5D8.jpg,实习丨运营助理,上海,本科,125.0,超过98%应届毕业生,,工作职责：	1. 督促检查业务部门工时填报，统计并定期推送项目工时数据；	2. 维护工时系统用户录入；	3. 整理并上传项目管理系统相关材料；			4. 协助部门其他临时事务;								岗位要求：					1. 在校本科及以上学生；							2. 熟练使用Excel等办公软件；							3. 认真踏实，仔细严谨，有较强的学习能力和沟通表达能力；							4. 每周可保证2-3天的实习；愿长期实习者优先。														你将获得：							实习证明：位实习生提供实习证明										企业文化：丰富的文体活动，如运动会、年会、文化节、定期团建等										其他福利：享受班车接送，节日礼物，健身房、咖啡厅、餐厅，以及与BOSS近距离接触的机会！						,"['平台机会好', '发展空间大', '企业文化氛围']",2,,20190517,0
1385,2,0,VIPKID,https://sxsimg.xiaoyuanzhao.com/16/A8/16698081F351D1A078D0B4979DD6F0A8.png,产品运营,北京,本科,0.0,超过98%应届毕业生,,工作职责:1、以业务为驱动，充分了解业务方产品需求，推动产品上线和迭代；2、与产品、UED、团队密切合作，以用户增长为目标，提高各节点用户转化率；3、了解和搜索各类用户增长相关的工具，提升业务效率为业务赋能；4、以数据（产品数据、用户反馈数据）为驱动了解产品和用户，定期进行竞品分析，了解行业发展动态。任职资格:1、统招本科及以上学历，在读，有互联网教育平台/电商平台产品运营经验优先；2、有产品sense，逻辑能力强、对数据敏感，精准把握用户诉求；3、具备优秀的沟通协调能力，能够与其他部门有效协同，并推动执行；4、目标导向，有较强的自驱力和学习能力；5、高度的工作热情，具备大局意识，能承受较强的工作压力。,"['有人带', '下午茶', '免费班车', '弹性工作制']",2,,20190517,0
1386,2,0,小红书,https://sxsimg.xiaoyuanzhao.com/9D/A9/9D3E7A5C2DFCFEE2F4993A38804067A9.jpg,商户管理实习生,上海,本科,125.0,超过98%应届毕业生,,职位描述：1、新商家入驻合规资料的收集和归档；2、平台与商家之间售卖信息的沟通与传递；3、与商家的合同以及月结数据整理理 商家关系维护；任职要求1、大学本科或研究?生在读，2020年年以及之后毕业；2、有着认真负责的工作态度，做事一丝不苟，有财务背景优先；3、熟练使?用Excel，Powerpoint等办公软件；4、良好的沟通能力；5、能够保证至少6个月的实习期，每周出勤至少4天；,['三餐全包'],2,,20190517,0
1387,2,0,麟游,https://sxsimg.xiaoyuanzhao.com/29/F5/29E0B8D2B436EC4FBE643F1A2C1C1CF5.jpg,游戏运营,成都,不限,125.0,超过98%应届毕业生,,	岗位职责：	1、负责手机游戏项目的内容和进度把控；	2、负责游戏项目版本、数据&amp;活动分析；	3、负责跨部门沟通，从项目接入到上线制定对应计划，并跟进各部门工作进度	4、负责项目各阶段运营数据的整理、统计、分析，输出报表和针对性解决方案		职位要求:	1、热爱游戏，可接受应届毕业生；	2、具备一定的数据分析能力，熟练Excel等办公软件；	3、性格开朗，沟通能力优秀，吃苦耐劳，期望在游戏行业有所作为的优先考虑；	4、擅于总结，思路清晰，有较好的文案能力，善于反思，向学；,['法定节假日'],2,,20190517,0
1388,2,0,棒谷科技,https://sxsimg.xiaoyuanzhao.com/FB/42/FBBA18E3E7D9BDFDA1C4D51DE1C4CB42.png,Joom电商销售实习,广州,大专,125.0,超过98%应届毕业生,,		工作职责	1、joom平台产品线的管理，店铺销售，根据季节、假日、产品种类等及时制定及调整各项销售策略； 	2、分析joom网站及APP，制定价格、销售策略，达成销售目标；	3、控制产品风险，拟定合理的产品上架计划，将产品发布到joom平台并随时监督、统计与调整； 	4、完善店铺各项政策与制度，保持店铺的好评率和良好的信用度； 	5、控制和监督产品库存，做好备货计划，控制缺货。		任职资格	1、大专以上学历，英语四级及以上，有良好的英语阅读及写作能力； 	2、有PS基础，擅长图片编辑者优先；	3、责任心强，为人踏实认证，工作态度严谨仔细，有自己的主见和想法并勇于表达； 	4、善于与人沟通，交流，能协调团队氛围。	,"['俄罗斯市场新兴平台', '发展前景广阔', '大牛带队']",2,,20190517,0
1389,2,0,搜狐,https://sxsimg.xiaoyuanzhao.com/FC/F3/FC6117B1718DFCBE3CFE5423502FFBF3.png,社交产品运营实习生（偏用户&文案策划）,北京,本科,150.0,超过98%应届毕业生,,搜狐-招聘社交产品运营实习生（偏用户&amp;渠道）【岗位职责】1、负责运营搜狐新闻客户端社交产品【狐友】的运营。2、建立并维护垂直领域用户群体，拓展区域内其他合作资源。（重要）3、对相关区域的其他市场工作推广方式进行配合执行。4、负责所辖区域或者类别用户的信息收集，用户运营，后期维护。5、收集用户数据，进行用户行为分析和需求调查，为产品运营提供参考建议。6、市场部活动策划及文案撰写（重要）。【岗位要求】1、统招本科一本类院校。3、大三、研一优先，18年毕业优先（暂不接受17年应届毕业生）。4、实习时间≥3个月，每周5天。5、外向型性格，交友聚会小能手，有点小爱好与用户经验运营经验超赞！6、资深互联网控，能够理解并懂得互联网的工作状态以及氛围！闲的时候（很少）不慌张，忙的时候（挺多）别喊累！7、非常非常的加分项。熟悉办公软件/会PS会做图会设计8、相关互联网公司实习经验以及学生社团，学生会等工作经验9、文案小能手、活动执行力强的优先，简历请突出这两部分。【薪酬福利】1、日薪100-300  get√2、转正名额  get√3、周末+所有节假日  get√4、加班的话加班费打车费  get√5、好的工作氛围+给力的职场锻炼环境  get√6、因为单身多，所以酌情解决找对象的事情  get√7、举办过校花大赛、校草大赛、社团大赛、红人大赛，想结交朋友 get√,"['日薪100-300', '转正名额', '工作氛围nice']",2,,20190517,0
1390,2,0,麟游,https://sxsimg.xiaoyuanzhao.com/29/F5/29E0B8D2B436EC4FBE643F1A2C1C1CF5.jpg,游戏运营助理,成都,不限,0.0,超过98%应届毕业生,,	岗位职责：	1、负责手机游戏项目的内容和进度把控；	2、负责游戏项目版本、数据&amp;活动分析；	3、负责跨部门沟通，从项目接入到上线制定对应计划，并跟进各部门工作进度；	4、负责项目各阶段运营数据的整理、统计、分析，输出报表和针对性解决方案。		职位要求:	1、热爱游戏，有半年以上游戏行业相关经验优先考虑；	2、具备一定的数据分析能力，熟练Excel等办公软件；	3、性格开朗，沟通能力优秀，吃苦耐劳，期望在游戏行业有所作为的优先考虑；	4、擅于总结，思路清晰，有较好的文案能力，善于反思，向学；	5、有良好的团队合作精神，能承受较大的压力；	6、热爱游戏的应届生亦考虑。,['福利好'],2,,20190517,0
1391,2,0,小皮网络,https://sxsimg.xiaoyuanzhao.com/13/24/133950D11FBE7471333DC2CE80D0F924.png,产品运营（网游加速器）,厦门,大专,0.0,超过98%应届毕业生,,岗位职责：1、游戏攻略撰写、资料制作，游戏专区内容建设和维护，负责玩家论坛管理；2、游戏网站内容日常更新，竞争对手游戏内容及产品关注分析；3、通过游戏渠道和参与用户交流，收集用户反馈信息，对内容及产品进行优化，满足用户需求。任职要求：1、良好的逻辑思维能力，善于与人沟通，工作主动，认真细致，具有团队合作精神；2、抗压能力强，良好的敬业精神；3、热爱网络游戏事业，了解外服网游，了解玩家心态，具备网络游戏经验及论坛管理经验者优先；4、欢迎应届毕业生。	,"['福利待遇：五险', '公积金', '全勤奖', '带薪年假', '年终双薪', '节日福利']",2,,20190517,0
1392,2,0,网易,https://sxsimg.xiaoyuanzhao.com/BD/00/BDB666F16EC987ECE226DB9EFA019000.png,网易跟贴产品运营实习生,北京,不限,125.0,超过98%应届毕业生,,		1、参与跟贴优质ugc内容的生产管理、策略更新优化；	2、参与跟贴运营活动的方案策划、文案撰写及后期数据整理分析；	3、用户相关日常反馈处理以及头条重要区域跟贴区质量监控。			岗位要求：	1. 高校大三或以上在读学生，每周5天，至少6个月；	2. 微博控、微信控、逗比段子手，熟悉互联网，能玩转各种社区，善于使用社交互联网语言，富有强大的网络感，对时事敏感，善于捕捉热点；	3. 熟练掌握PS等工具，具备良好的审美能力；	4. 加分项：有洞察力、对新闻事件有自己的思考和观点。,['每日四餐'],2,,20190517,0
1393,2,0,O+智慧平台,https://sxsimg.xiaoyuanzhao.com/B4/BE/B493F6115B5A3352A8243900EB43F3BE.png,数据运营实习生,深圳,本科,75.0,超过98%应届毕业生,,	岗位职责： 	1. 熟悉一般账务处理流程	2. 负责对运营数据和相关财务数据的核对、汇总以及资金的清分算，并准确编制分析报告；	3. 跟进相关往来账款	4. 领导交办的其他工作事项		任职要求：1. 财会类专业优先考虑;	2. 熟练使用Word、Excel，对Excel常用函数能正确使用	3. 对数据敏感，善于进行数据分析，能够及时发现问题	4. 具有良好的逻辑思维能力、沟通技巧和抗压能力	5. 可往互联网运营方向发展		本科在读生每月1500元+440元餐补	研究生每月2000月+440元餐补		,"['领导nice', '近地铁站', '氛围好']",2,,20190517,0
1394,2,0,戴乐科技,https://sxsimg.xiaoyuanzhao.com/A5/BA/A5F782E6224E68A1EFDF6D9AC4A4A1BA.jpg,产品运营助理,北京,不限,175.0,超过98%应届毕业生,,						职位要求：1. 喜欢音乐类产品的一切，注意，是真的喜欢！！能玩愿意体验稀奇古怪的产品！2. 善于沟通善于沟通善于沟通，能够和用户打成一片3. 有基本PPT、PS能力！4.会唱歌表达欲强者优先！5.有英文沟通能力，英文对接能力你能够得到什么：1.90后音乐类智能硬件公司，产品AeroBand空气拨片曾获世界级大赛第一名，后续产品不断扩充中···2.有创业想法或想要体验创业氛围的小伙伴绝佳的实习机会3.创业氛围好，一步直升创业团队元老员工！4. 4A广告公司leader教你从市场到运营全方位了解一款硬件的前世今生。 						工作地点：	,"['免费健身房', '免费VR体验', '办公室零食']",2,,20190517,0
