姓名,赛季,球队,执教,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负,胜率
Frank Layden,87--88,UTA,82,0.491,42.5,86.5,0.319,1.6,4.9,0.75,22.0,29.3,44.1,13.0,31.1,29.4,9.4,7.6,17.8,24.2,108.5,47,35,0.573
Frank Layden,86--87,UTA,82,0.463,42.5,91.8,0.31,1.7,5.5,0.726,21.2,29.1,44.5,14.6,29.9,27.3,10.2,7.7,16.8,24.9,107.9,44,38,0.537
Frank Layden,85--86,UTA,82,0.487,42.1,86.4,0.207,0.4,2.1,0.7170000000000001,23.6,32.9,43.3,13.1,30.3,26.8,8.8,8.1,18.3,24.8,108.2,42,40,0.512
Frank Layden,84--85,UTA,82,,,,,,,,,,,,,,,,,,,41,41,0.5
Frank Layden,83--84,UTA,82,,,,,,,,,,,,,,,,,,,45,37,0.5489999999999999
Frank Layden,82--83,UTA,82,,,,,,,,,,,,,,,,,,,30,52,0.366
Frank Layden,81--82,UTA,62,,,,,,,,,,,,,,,,,,,17,45,0.27399999999999997
George Lee,69--70,SFW,52,,,,,,,,,,,,,,,,,,,22,30,0.423
George Lee,68--69,SFW,82,,,,,,,,,,,,,,,,,,,41,41,0.5
Slick Leonard,79--80,IND,82,,,,,,,,,,,,,,,,,,,37,45,0.451
Slick Leonard,78--79,IND,82,,,,,,,,,,,,,,,,,,,38,44,0.46299999999999997
Slick Leonard,77--78,IND,82,,,,,,,,,,,,,,,,,,,31,51,0.37799999999999995
Slick Leonard,76--77,IND,82,,,,,,,,,,,,,,,,,,,36,46,0.439
Slick Leonard,63--64,BAL,80,,,,,,,,,,,,,,,,,,,31,49,0.38799999999999996
Slick Leonard,62--63,CHZ,42,,,,,,,,,,,,,,,,,,,13,29,0.31
Andrew Levane,61--62,STL,60,,,,,,,,,,,,,,,,,,,20,40,0.33299999999999996
Andrew Levane,59--60,NYK,27,,,,,,,,,,,,,,,,,,,8,19,0.29600000000000004
Andrew Levane,58--59,NYK,72,,,,,,,,,,,,,,,,,,,40,32,0.556
Andrew Levane,53--54,MLH,46,,,,,,,,,,,,,,,,,,,11,35,0.239
Andrew Levane,52--53,MLH,71,,,,,,,,,,,,,,,,,,,27,44,0.38
Grady Lewis,49--50,STB,68,,,,,,,,,,,,,,,,,,,26,42,0.382
Gene Littles,94--95,DEN,16,0.439,34.9,79.4,0.302,4.6,15.3,0.6809999999999999,16.6,24.3,43.1,14.0,29.1,21.5,7.2,6.8,16.1,25.0,90.9,3,13,0.188
Gene Littles,90--91,CHH,82,0.467,40.1,85.8,0.314,1.6,5.1,0.779,21.0,27.0,39.4,12.5,26.8,24.6,9.3,3.7,15.3,23.7,102.8,26,56,0.317
Gene Littles,89--90,CHH,42,0.47,40.8,86.7,0.349,2.3,6.7,0.762,18.5,24.3,38.4,11.7,26.7,25.6,9.5,3.0,14.9,24.5,102.5,11,31,0.262
Gene Littles,85--86,CLE,15,0.482,41.9,86.8,0.4,2.7,6.7,0.7240000000000001,16.9,23.4,41.1,13.3,27.8,23.4,6.3,5.2,17.3,25.9,103.3,4,11,0.267
Earl Lloyd,72--73,DET,7,,,,,,,,,,,,,,,,,,,2,5,0.28600000000000003
Earl Lloyd,71--72,DET,70,,,,,,,,,,,,,,,,,,,20,50,0.28600000000000003
Tates Locke,76--77,BUF,46,,,,,,,,,,,,,,,,,,,16,30,0.348
John Logan,50--51,TRI,3,,,,,,,,,,,,,,,,,,,2,1,0.667
Kevin Loughery,94--95,MIA,46,0.479,39.2,81.9,0.38,5.1,13.5,0.733,19.0,26.0,40.0,12.7,27.3,22.9,8.0,3.5,15.9,25.0,102.6,17,29,0.37
Kevin Loughery,93--94,MIA,82,0.464,39.0,84.1,0.338,4.1,12.2,0.785,21.3,27.1,44.4,15.1,29.4,22.6,7.8,4.6,15.5,24.7,103.4,42,40,0.512
Kevin Loughery,92--93,MIA,82,0.456,38.1,83.5,0.354,4.1,11.5,0.7709999999999999,23.3,30.2,42.9,13.8,29.1,20.6,7.4,4.3,15.1,24.5,103.6,36,46,0.439
Kevin Loughery,91--92,MIA,82,0.461,39.7,86.1,0.342,3.1,9.2,0.79,22.4,28.4,43.3,14.5,28.9,21.3,8.2,4.5,16.2,22.2,105.0,38,44,0.46299999999999997
Kevin Loughery,87--88,WSB,27,0.452,39.6,87.5,0.293,0.4,1.5,0.76,25.4,33.4,41.8,15.3,26.6,21.9,8.1,6.1,17.5,25.0,105.0,8,19,0.29600000000000004
Kevin Loughery,86--87,WSB,82,0.454,40.9,90.1,0.197,0.5,2.7,0.765,23.6,30.9,44.1,15.9,28.2,21.3,9.2,8.4,15.7,21.6,106.0,42,40,0.512
Kevin Loughery,85--86,WSB,13,0.467,42.1,90.1,0.16,0.6,3.8,0.8029999999999999,22.8,28.5,43.8,14.7,29.1,20.6,9.0,8.1,16.5,22.8,107.6,7,6,0.5379999999999999
Kevin Loughery,84--85,CHI,82,,,,,,,,,,,,,,,,,,,38,44,0.46299999999999997
Kevin Loughery,83--84,CHI,82,,,,,,,,,,,,,,,,,,,27,55,0.32899999999999996
Kevin Loughery,82--83,ATL,82,,,,,,,,,,,,,,,,,,,43,39,0.524
Kevin Loughery,81--82,ATL,82,,,,,,,,,,,,,,,,,,,42,40,0.512
Kevin Loughery,80--81,NJN,35,,,,,,,,,,,,,,,,,,,12,23,0.34299999999999997
Kevin Loughery,79--80,NJN,82,,,,,,,,,,,,,,,,,,,34,48,0.415
Kevin Loughery,78--79,NJN,82,,,,,,,,,,,,,,,,,,,37,45,0.451
Kevin Loughery,77--78,NJN,82,,,,,,,,,,,,,,,,,,,24,58,0.293
Kevin Loughery,76--77,NYN,82,,,,,,,,,,,,,,,,,,,22,60,0.268
Kevin Loughery,72--73,PHI,31,,,,,,,,,,,,,,,,,,,5,26,0.161
Sidney Lowe,02--03,MEM,8,0.4370000000000001,35.6,81.5,0.304,3.9,12.8,0.7340000000000001,18.3,24.9,39.4,11.0,28.4,21.0,10.6,7.1,17.6,21.0,93.4,0,8,0.0
Sidney Lowe,01--02,MEM,82,0.436,34.8,79.7,0.307,4.1,13.4,0.708,16.3,23.0,41.4,12.0,29.4,21.7,7.9,5.9,15.7,19.2,89.9,23,59,0.28
Sidney Lowe,00--01,VAN,82,0.439,35.0,79.7,0.343,4.0,11.5,0.77,17.8,23.1,40.5,10.9,29.6,23.2,7.1,4.4,15.1,21.1,91.7,23,59,0.28
Sidney Lowe,93--94,MIN,82,0.457,36.4,79.7,0.329,2.2,6.8,0.772,21.7,28.1,40.6,12.1,28.6,24.0,7.3,5.4,17.3,24.6,96.7,20,62,0.244
Sidney Lowe,92--93,MIN,53,0.472,37.3,79.2,0.303,2.1,6.8,0.7979999999999999,21.5,26.9,37.4,11.2,26.2,24.2,8.2,5.1,16.3,24.8,98.2,13,40,0.245
John Lucas,02--03,CLE,42,0.41,33.3,81.2,0.34,3.6,10.6,0.7240000000000001,19.3,26.6,43.4,13.2,30.1,19.2,8.1,6.1,16.9,23.0,89.4,8,34,0.19
John Lucas,01--02,CLE,82,0.448,36.0,80.3,0.377,4.7,12.5,0.772,18.6,24.1,42.1,11.8,30.3,23.1,7.0,5.7,13.8,21.3,95.3,29,53,0.354
John Lucas,95--96,PHI,82,0.436,34.1,78.3,0.342,6.0,17.5,0.7340000000000001,20.3,27.6,38.9,12.6,26.4,19.9,7.8,5.1,16.6,21.7,94.5,18,64,0.22
John Lucas,94--95,PHI,82,0.448,36.0,80.2,0.379,4.3,11.4,0.737,19.1,25.9,40.7,13.5,27.2,19.1,7.8,7.0,15.9,22.4,95.4,24,58,0.293
John Lucas,93--94,SAS,82,0.475,38.8,81.6,0.349,3.0,8.7,0.742,19.5,26.2,46.2,14.5,31.7,23.1,6.8,5.5,13.9,20.3,100.0,55,27,0.6709999999999999
John Lucas,92--93,SAS,61,0.4920000000000001,40.2,81.6,0.33,2.5,7.5,0.7709999999999999,22.2,28.8,41.6,10.8,30.8,24.0,6.7,6.1,14.5,22.0,105.0,39,22,0.639
Jim Lynam,96--97,WSB,46,0.471,38.6,82.0,0.33,4.2,12.6,0.69,16.1,23.3,41.3,12.0,29.3,23.4,8.8,5.2,15.7,21.7,97.5,22,24,0.478
Jim Lynam,95--96,WSB,82,0.484,39.0,80.7,0.407,6.0,14.8,0.728,18.4,25.3,39.7,11.3,28.4,22.1,7.2,6.2,15.7,24.2,102.5,39,43,0.47600000000000003
Jim Lynam,94--95,WSB,82,0.46,38.7,84.1,0.343,5.3,15.4,0.7240000000000001,17.8,24.5,39.8,12.7,27.1,21.3,7.9,4.9,15.5,23.8,100.5,21,61,0.256
Jim Lynam,91--92,PHI,82,0.471,38.9,82.5,0.334,2.8,8.3,0.775,21.4,27.6,41.1,12.9,28.2,21.4,8.4,5.9,14.5,19.3,101.9,35,47,0.42700000000000005
Jim Lynam,90--91,PHI,82,0.475,40.1,84.5,0.316,2.4,7.5,0.79,22.8,28.9,42.4,12.0,30.4,22.2,8.3,5.8,14.5,19.9,105.4,44,38,0.537
Jim Lynam,89--90,PHI,82,0.489,41.9,85.7,0.348,2.3,6.6,0.7879999999999999,24.1,30.6,42.9,13.5,29.3,23.6,8.4,4.5,14.2,20.7,110.2,53,29,0.6459999999999999
Jim Lynam,88--89,PHI,82,0.486,42.7,87.8,0.316,2.5,7.9,0.787,24.0,30.5,42.7,13.9,28.7,25.7,8.4,4.3,14.5,21.0,111.9,46,36,0.561
Jim Lynam,87--88,PHI,39,0.475,39.1,82.2,0.308,1.9,6.1,0.77,26.1,33.8,41.8,14.7,27.1,23.2,7.7,4.9,16.5,22.1,106.0,16,23,0.41
Jim Lynam,84--85,LAC,61,,,,,,,,,,,,,,,,,,,22,39,0.361
Jim Lynam,83--84,SDC,82,,,,,,,,,,,,,,,,,,,30,52,0.366
Ed Macauley,59--60,STL,75,,,,,,,,,,,,,,,,,,,46,29,0.613
Ed Macauley,58--59,STL,62,,,,,,,,,,,,,,,,,,,43,19,0.6940000000000001
Bob MacKinnon,87--88,NJN,39,0.465,38.5,82.8,0.306,1.9,6.4,0.726,21.2,29.2,40.6,12.3,28.3,21.3,9.0,4.7,18.2,23.8,100.1,10,29,0.256
Bob MacKinnon,80--81,NJN,47,,,,,,,,,,,,,,,,,,,12,35,0.255
Bob MacKinnon,76--77,BUF,7,,,,,,,,,,,,,,,,,,,3,4,0.429
John MacLeod,90--91,NYK,67,0.479,40.2,83.9,0.329,2.3,7.0,0.764,20.0,26.2,43.1,13.3,29.8,26.3,7.8,5.0,16.2,21.4,102.7,32,35,0.478
John MacLeod,89--90,DAL,11,0.463,37.1,80.1,0.205,0.8,4.0,0.785,24.9,31.7,42.5,13.2,29.3,20.1,7.7,5.0,17.7,21.1,99.9,5,6,0.455
John MacLeod,88--89,DAL,82,0.469,39.6,84.4,0.31,2.6,8.3,0.789,21.8,27.6,42.0,12.8,29.2,22.8,7.1,5.8,14.7,21.2,103.5,38,44,0.46299999999999997
John MacLeod,87--88,DAL,82,0.475,41.6,87.7,0.293,1.9,6.4,0.789,24.1,30.6,46.8,16.4,30.4,24.2,7.9,5.4,15.0,21.1,109.3,53,29,0.6459999999999999
John MacLeod,86--87,PHO,56,0.4920000000000001,42.7,86.8,0.213,0.6,2.8,0.767,23.6,30.8,42.9,13.7,29.1,28.3,9.0,4.6,19.1,25.1,109.6,22,34,0.39299999999999996
John MacLeod,85--86,PHO,82,0.503,42.9,85.3,0.208,0.5,2.2,0.726,23.8,32.7,42.5,12.6,29.9,27.7,9.4,4.6,21.2,27.5,110.0,32,50,0.39
John MacLeod,84--85,PHO,82,,,,,,,,,,,,,,,,,,,36,46,0.439
John MacLeod,83--84,PHO,82,,,,,,,,,,,,,,,,,,,41,41,0.5
John MacLeod,82--83,PHO,82,,,,,,,,,,,,,,,,,,,53,29,0.6459999999999999
John MacLeod,81--82,PHO,82,,,,,,,,,,,,,,,,,,,46,36,0.561
John MacLeod,80--81,PHO,82,,,,,,,,,,,,,,,,,,,57,25,0.695
John MacLeod,79--80,PHO,82,,,,,,,,,,,,,,,,,,,55,27,0.6709999999999999
John MacLeod,78--79,PHO,82,,,,,,,,,,,,,,,,,,,50,32,0.61
John MacLeod,77--78,PHO,82,,,,,,,,,,,,,,,,,,,49,33,0.598
John MacLeod,76--77,PHO,82,,,,,,,,,,,,,,,,,,,34,48,0.415
John MacLeod,75--76,PHO,82,,,,,,,,,,,,,,,,,,,42,40,0.512
John MacLeod,74--75,PHO,82,,,,,,,,,,,,,,,,,,,32,50,0.39
John MacLeod,73--74,PHO,82,,,,,,,,,,,,,,,,,,,30,52,0.366
Brendan Malone,04--05,CLE,18,0.4370000000000001,36.0,82.4,0.341,4.2,12.2,0.713,19.2,26.9,41.8,14.6,27.3,22.7,8.3,4.7,12.0,21.8,95.4,8,10,0.444
Brendan Malone,95--96,TOR,82,0.467,37.6,80.5,0.354,5.0,14.2,0.723,17.2,23.8,40.0,13.1,27.0,23.5,9.1,6.0,18.0,24.2,97.5,21,61,0.256
Mike Malone,16--17,DEN,82,0.469,41.2,87.7,0.368,10.6,28.8,0.774,18.7,24.2,46.3,11.8,34.5,25.3,7.0,4.0,14.5,19.1,111.7,40,42,0.488
Mike Malone,15--16,DEN,82,0.442,37.7,85.4,0.337,8.0,23.7,0.7659999999999999,18.5,24.1,44.6,11.5,33.1,22.7,7.4,4.8,14.2,21.0,101.9,33,49,0.402
Mike Malone,14--15,SAC,24,0.453,35.5,78.4,0.331,4.8,14.6,0.777,25.0,32.2,45.3,11.5,33.8,19.5,6.0,3.9,15.5,23.0,101.0,11,13,0.45799999999999996
Mike Malone,13--14,SAC,82,0.447,36.9,82.5,0.333,6.0,18.0,0.759,20.7,27.3,44.5,12.1,32.4,18.9,7.2,3.9,14.7,22.5,100.5,28,54,0.341
Tom Marshall,59--60,CIN,75,,,,,,,,,,,,,,,,,,,19,56,0.253
Tom Marshall,58--59,CIN,54,,,,,,,,,,,,,,,,,,,16,38,0.29600000000000004
Slater Martin,56--57,STL,8,,,,,,,,,,,,,,,,,,,5,3,0.625
Johnny McCarthy,71--72,BUF,81,,,,,,,,,,,,,,,,,,,22,59,0.272
Jack McCloskey,73--74,POR,82,,,,,,,,,,,,,,,,,,,27,55,0.32899999999999996
Jack McCloskey,72--73,POR,82,,,,,,,,,,,,,,,,,,,21,61,0.256
Dick McGuire,67--68,NYK,37,,,,,,,,,,,,,,,,,,,15,22,0.405
Dick McGuire,66--67,NYK,81,,,,,,,,,,,,,,,,,,,36,45,0.444
Dick McGuire,65--66,NYK,59,,,,,,,,,,,,,,,,,,,24,35,0.40700000000000003
Dick McGuire,62--63,DET,80,,,,,,,,,,,,,,,,,,,34,46,0.425
Dick McGuire,61--62,DET,80,,,,,,,,,,,,,,,,,,,37,43,0.46299999999999997
Dick McGuire,60--61,DET,79,,,,,,,,,,,,,,,,,,,34,45,0.43
Dick McGuire,59--60,DET,41,,,,,,,,,,,,,,,,,,,17,24,0.415
Frank McGuire,61--62,PHW,80,,,,,,,,,,,,,,,,,,,49,31,0.613
Kevin McHale,15--16,HOU,11,0.423,36.0,85.2,0.29,9.3,32.0,0.7240000000000001,19.5,27.0,43.5,11.4,32.2,21.3,9.5,5.7,16.0,21.7,100.8,4,7,0.364
Kevin McHale,14--15,HOU,82,0.444,37.0,83.3,0.348,11.4,32.7,0.715,18.6,26.0,43.7,11.7,32.0,22.2,9.5,5.0,15.9,22.0,103.9,56,26,0.6829999999999999
Kevin McHale,13--14,HOU,82,0.472,38.0,80.5,0.35700000000000004,9.5,26.6,0.7120000000000001,22.1,31.1,45.3,11.2,34.1,21.4,7.6,5.6,15.4,20.4,107.7,54,28,0.659
Kevin McHale,12--13,HOU,82,0.461,38.1,82.7,0.366,10.6,28.9,0.754,19.2,25.5,43.4,11.1,32.3,23.2,8.3,4.4,15.8,20.3,106.0,45,37,0.5489999999999999
Kevin McHale,11--12,HOU,66,0.449,37.7,84.0,0.359,7.2,20.2,0.782,15.4,19.7,42.2,11.7,30.5,21.3,7.5,4.8,13.8,20.4,98.1,34,32,0.515
Kevin McHale,08--09,MIN,63,0.444,36.5,82.2,0.359,7.2,19.9,0.767,18.4,24.0,42.0,11.9,30.1,19.8,6.3,3.8,13.5,21.5,98.6,20,43,0.317
Kevin McHale,04--05,MIN,31,0.461,37.2,80.6,0.34700000000000003,4.0,11.5,0.7759999999999999,17.8,22.9,44.0,11.5,32.5,22.6,5.3,5.8,12.1,21.5,96.2,19,12,0.613
Morris McHone,83--84,SAS,31,,,,,,,,,,,,,,,,,,,11,20,0.355
Bones McKinney,50--51,WSC,35,,,,,,,,,,,,,,,,,,,10,25,0.28600000000000003
Jack McKinney,84--85,KCK,9,,,,,,,,,,,,,,,,,,,1,8,0.111
Jack McKinney,83--84,IND,82,,,,,,,,,,,,,,,,,,,26,56,0.317
Jack McKinney,82--83,IND,82,,,,,,,,,,,,,,,,,,,20,62,0.244
Jack McKinney,81--82,IND,82,,,,,,,,,,,,,,,,,,,35,47,0.42700000000000005
Jack McKinney,80--81,IND,82,,,,,,,,,,,,,,,,,,,44,38,0.537
Jack McKinney,79--80,LAL,14,,,,,,,,,,,,,,,,,,,10,4,0.7140000000000001
Jack McMahon,69--70,SDR,26,,,,,,,,,,,,,,,,,,,9,17,0.34600000000000003
Jack McMahon,68--69,SDR,82,,,,,,,,,,,,,,,,,,,37,45,0.451
Jack McMahon,67--68,SDR,82,,,,,,,,,,,,,,,,,,,15,67,0.183
Jack McMahon,66--67,CIN,81,,,,,,,,,,,,,,,,,,,39,42,0.48100000000000004
Jack McMahon,65--66,CIN,80,,,,,,,,,,,,,,,,,,,45,35,0.563
Jack McMahon,64--65,CIN,80,,,,,,,,,,,,,,,,,,,48,32,0.6
Jack McMahon,63--64,CIN,80,,,,,,,,,,,,,,,,,,,55,25,0.688
Jack McMahon,62--63,CHZ,38,,,,,,,,,,,,,,,,,,,12,26,0.316
Dave McMillan,50--51,TRI,23,,,,,,,,,,,,,,,,,,,9,14,0.391
Nate McMillan,16--17,IND,82,0.465,39.3,84.5,0.376,8.7,23.0,0.81,17.9,22.1,42.0,9.1,33.0,22.5,8.2,5.0,13.2,19.5,105.1,42,40,0.512
Nate McMillan,11--12,POR,43,0.445,36.5,81.9,0.328,6.5,19.9,0.7879999999999999,17.7,22.4,41.6,11.0,30.6,21.0,8.5,5.3,14.1,20.2,97.1,20,23,0.465
Nate McMillan,10--11,POR,82,0.447,36.0,80.5,0.345,6.3,18.3,0.804,18.0,22.4,39.3,12.1,27.2,21.2,8.0,4.4,12.4,19.3,96.3,48,34,0.585
Nate McMillan,09--10,POR,82,0.461,36.3,78.7,0.354,6.0,16.9,0.79,19.6,24.8,40.2,11.1,29.1,20.4,6.4,4.3,11.5,20.9,98.1,50,32,0.61
Nate McMillan,08--09,POR,82,0.465,36.8,79.2,0.383,7.3,19.0,0.765,18.5,24.2,41.7,12.9,28.8,20.3,6.7,4.9,12.1,20.4,99.4,54,28,0.659
Nate McMillan,07--08,POR,82,0.448,35.8,79.8,0.377,6.6,17.4,0.767,17.2,22.5,40.7,11.0,29.7,21.1,5.5,4.4,12.1,20.0,95.4,41,41,0.5
Nate McMillan,06--07,POR,82,0.45,35.0,78.0,0.34600000000000003,5.2,15.0,0.769,18.8,24.5,39.3,11.3,28.0,18.5,6.8,4.6,14.3,23.5,94.1,32,50,0.39
Nate McMillan,05--06,POR,82,0.445,34.0,76.4,0.349,4.4,12.7,0.6890000000000001,16.3,23.7,37.7,10.8,26.9,18.2,6.5,5.3,13.7,22.3,88.8,21,61,0.256
Nate McMillan,04--05,SEA,82,0.444,35.1,79.2,0.365,8.1,22.2,0.79,20.5,26.0,40.9,12.7,28.2,18.1,6.7,4.1,12.7,23.7,98.9,52,30,0.634
Nate McMillan,03--04,SEA,82,0.446,35.8,80.4,0.373,8.8,23.6,0.765,16.6,21.7,39.3,11.1,28.3,21.7,8.1,4.7,13.8,21.8,97.1,37,45,0.451
Nate McMillan,02--03,SEA,82,0.4370000000000001,35.2,80.5,0.353,5.6,15.7,0.7440000000000001,16.2,21.7,40.8,11.8,29.1,21.6,8.3,3.6,12.5,20.9,92.1,40,42,0.488
Nate McMillan,01--02,SEA,82,0.469,38.2,81.5,0.378,6.0,15.8,0.755,15.4,20.4,40.3,11.8,28.5,23.5,8.5,4.4,13.2,21.1,97.7,45,37,0.5489999999999999
Nate McMillan,00--01,SEA,67,0.461,37.3,81.0,0.419,5.7,13.7,0.725,17.3,23.9,41.4,12.0,29.5,22.3,7.9,5.0,14.0,20.9,97.7,38,29,0.5670000000000001
Murray Mendenhall,50--51,FTW,68,,,,,,,,,,,,,,,,,,,32,36,0.47100000000000003
Murray Mendenhall,49--50,FTW,68,,,,,,,,,,,,,,,,,,,40,28,0.588
George Mikan,57--58,MNL,39,,,,,,,,,,,,,,,,,,,9,30,0.231
Sam Mitchell,15--16,MIN,82,0.464,37.7,81.3,0.338,5.5,16.4,0.792,21.4,27.0,41.6,10.0,31.5,23.4,8.0,4.6,14.4,20.7,102.4,29,53,0.354
Sam Mitchell,08--09,TOR,17,0.45,35.5,78.9,0.4,6.6,16.5,0.8370000000000001,20.2,24.1,38.9,9.1,29.8,22.9,6.2,5.2,13.1,18.5,97.7,8,9,0.47100000000000003
Sam Mitchell,07--08,TOR,82,0.468,38.4,82.0,0.392,7.0,17.8,0.812,16.4,20.2,40.1,9.6,30.4,23.8,7.0,4.1,11.2,19.5,100.2,41,41,0.5
Sam Mitchell,06--07,TOR,82,0.463,37.0,79.8,0.363,6.5,17.9,0.7879999999999999,19.0,24.2,39.5,9.2,30.2,22.2,7.1,3.9,12.9,20.4,99.5,47,35,0.573
Sam Mitchell,05--06,TOR,82,0.454,36.7,81.0,0.375,7.4,19.8,0.7909999999999999,20.2,25.5,38.5,10.5,27.9,19.4,6.5,3.3,12.5,24.0,101.1,27,55,0.32899999999999996
Sam Mitchell,04--05,TOR,82,0.444,36.0,81.2,0.385,7.9,20.5,0.774,19.8,25.6,40.1,10.3,29.8,20.4,7.6,3.9,12.6,22.9,99.7,33,49,0.402
Doug Moe,92--93,PHI,56,0.46,40.8,88.6,0.336,3.6,10.7,0.7909999999999999,22.8,28.8,42.9,12.7,30.2,25.4,8.6,7.0,16.6,20.1,107.9,19,37,0.33899999999999997
Doug Moe,89--90,DEN,82,0.464,45.3,97.7,0.337,2.8,8.3,0.789,21.2,26.8,45.1,14.3,30.9,27.7,9.9,4.0,13.7,25.0,114.6,43,39,0.524
Doug Moe,88--89,DEN,82,0.468,46.5,99.3,0.337,2.8,8.2,0.787,22.2,28.2,45.4,14.7,30.6,27.8,9.9,5.3,14.7,25.5,118.0,44,38,0.537
Doug Moe,87--88,DEN,82,0.474,46.0,97.1,0.342,2.3,6.9,0.804,22.5,27.9,44.0,14.2,29.8,28.0,10.1,4.9,14.2,24.2,116.7,54,28,0.659
Doug Moe,86--87,DEN,82,0.471,45.7,97.0,0.271,1.3,4.8,0.769,24.1,31.3,44.7,15.8,28.9,28.2,9.2,5.1,14.8,26.6,116.7,37,45,0.451
Doug Moe,85--86,DEN,82,0.471,45.2,96.0,0.234,0.9,3.7,0.7979999999999999,23.5,29.5,43.1,14.9,28.2,26.0,10.1,5.1,15.9,26.4,114.8,47,35,0.573
Doug Moe,84--85,DEN,82,,,,,,,,,,,,,,,,,,,52,30,0.634
Doug Moe,83--84,DEN,82,,,,,,,,,,,,,,,,,,,38,44,0.46299999999999997
Doug Moe,82--83,DEN,82,,,,,,,,,,,,,,,,,,,45,37,0.5489999999999999
Doug Moe,81--82,DEN,82,,,,,,,,,,,,,,,,,,,46,36,0.561
Doug Moe,80--81,DEN,51,,,,,,,,,,,,,,,,,,,26,25,0.51
Doug Moe,79--80,SAS,66,,,,,,,,,,,,,,,,,,,33,33,0.5
Doug Moe,78--79,SAS,82,,,,,,,,,,,,,,,,,,,48,34,0.585
Doug Moe,77--78,SAS,82,,,,,,,,,,,,,,,,,,,52,30,0.634
Doug Moe,76--77,SAS,82,,,,,,,,,,,,,,,,,,,44,38,0.537
Mike Montgomery,05--06,GSW,82,0.433,35.8,82.7,0.341,7.6,22.3,0.718,19.2,26.7,42.3,12.0,30.3,20.7,7.4,4.4,13.6,23.7,98.5,34,48,0.415
Mike Montgomery,04--05,GSW,82,0.43,36.9,85.8,0.35200000000000004,7.6,21.6,0.722,17.2,23.8,42.7,13.0,29.7,22.1,7.8,5.1,13.1,22.4,98.7,34,48,0.415
Doxie Moore,51--52,MLH,66,,,,,,,,,,,,,,,,,,,17,49,0.258
Doxie Moore,49--50,AND,26,,,,,,,,,,,,,,,,,,,15,11,0.5770000000000001
Dick Motta,96--97,DEN,69,0.444,36.4,82.0,0.376,8.1,21.6,0.763,18.3,24.0,41.8,12.0,29.8,23.3,5.9,5.9,15.2,21.0,99.3,17,52,0.24600000000000002
Dick Motta,95--96,DAL,82,0.42,38.1,90.6,0.361,9.0,24.9,0.722,17.4,24.1,46.2,17.2,29.0,23.3,7.8,4.2,15.1,22.4,102.5,26,56,0.317
Dick Motta,94--95,DAL,82,0.44,39.4,89.5,0.322,4.7,14.6,0.7340000000000001,19.8,27.0,48.1,18.5,29.7,23.7,7.1,4.2,16.0,22.1,103.2,36,46,0.439
Dick Motta,91--92,SAC,25,0.451,39.1,86.8,0.361,2.8,7.6,0.73,18.2,24.9,40.6,12.2,28.5,21.4,9.6,7.3,17.5,22.0,99.2,7,18,0.28
Dick Motta,90--91,SAC,82,0.453,37.6,83.1,0.374,2.6,7.0,0.732,18.8,25.7,39.6,12.5,27.0,24.3,7.7,6.3,15.1,25.3,96.7,25,57,0.305
Dick Motta,89--90,SAC,54,0.472,40.0,84.7,0.355,2.4,6.9,0.778,18.8,24.1,40.3,11.7,28.6,25.7,6.2,4.8,14.6,22.7,101.2,16,38,0.29600000000000004
Dick Motta,86--87,DAL,82,0.487,43.8,89.9,0.355,2.8,8.0,0.7909999999999999,26.2,33.1,45.2,14.9,30.4,24.6,8.4,5.2,14.5,22.7,116.7,55,27,0.6709999999999999
Dick Motta,85--86,DAL,82,0.501,44.3,88.4,0.316,1.7,5.4,0.7759999999999999,25.0,32.2,42.9,12.9,30.0,25.7,7.4,4.5,15.5,21.2,115.3,44,38,0.537
Dick Motta,84--85,DAL,82,,,,,,,,,,,,,,,,,,,44,38,0.537
Dick Motta,83--84,DAL,82,,,,,,,,,,,,,,,,,,,43,39,0.524
Dick Motta,82--83,DAL,82,,,,,,,,,,,,,,,,,,,38,44,0.46299999999999997
Dick Motta,81--82,DAL,82,,,,,,,,,,,,,,,,,,,28,54,0.341
Dick Motta,80--81,DAL,82,,,,,,,,,,,,,,,,,,,15,67,0.183
Dick Motta,79--80,WSB,82,,,,,,,,,,,,,,,,,,,39,43,0.47600000000000003
Dick Motta,78--79,WSB,82,,,,,,,,,,,,,,,,,,,54,28,0.659
Dick Motta,77--78,WSB,82,,,,,,,,,,,,,,,,,,,44,38,0.537
Dick Motta,76--77,WSB,82,,,,,,,,,,,,,,,,,,,48,34,0.585
Dick Motta,75--76,CHI,82,,,,,,,,,,,,,,,,,,,24,58,0.293
Dick Motta,74--75,CHI,82,,,,,,,,,,,,,,,,,,,47,35,0.573
Dick Motta,73--74,CHI,82,,,,,,,,,,,,,,,,,,,54,28,0.659
Dick Motta,72--73,CHI,82,,,,,,,,,,,,,,,,,,,51,31,0.622
Dick Motta,71--72,CHI,82,,,,,,,,,,,,,,,,,,,57,25,0.695
Dick Motta,70--71,CHI,82,,,,,,,,,,,,,,,,,,,51,31,0.622
Dick Motta,69--70,CHI,82,,,,,,,,,,,,,,,,,,,39,43,0.47600000000000003
