,XH,午餐平均消费,早餐次数,洗澡花销,洗澡次数,成绩等级
8193,201709103,10.34767442,29,4.9,1,10
8194,201709104,11.465,56,10.92,3,20
8195,201709106,11.07020408,47,93.87,20,20
8196,201709125,13.38333333,2,40.08,14,10
8197,201709128,15.5,2,104.53,53,10
8198,201709129,11.58918919,65,199.17,113,20
8199,201709140,12.16745283,37,66.42,20,10
8200,201709141,15.77636364,112,1.8,1,10
8201,201709144,11.26810345,58,2,2,10
8202,201709202,7.681818182,9,1.68,1,20
8203,201709203,14.02285714,29,203.42,34,10
8204,201709206,10.44395062,71,64.89,22,15
8205,201709222,14.33146552,95,67.71,43,10
8206,201709225,10.8423913,99,70.94,25,20
8207,201709228,12.86217949,102,118.34,79,10
8208,201709229,15.04487805,97,106.32,56,15
8209,201709242,11.77,96,310.71,121,10
8210,201709247,11.2668,22,31.5,9,10
8211,201709248,10.601,13,37.1,10,10
8212,201709322,11.47579439,117,2.4,1,10
8213,201709328,10.38472222,23,7.74,4,30
8214,201709329,9.849528302,99,243.84,47,30
8215,201709420,11.48,85,22.2,9,10
8216,201709421,9.589534884,85,106.15,71,15
8217,201709422,10.1688172,119,128.91,77,20
8218,201709425,9.862671233,45,49.16,23,20
8219,201709426,12.16203008,120,24.61,22,15
8220,201709427,9.438505747,20,95.84,55,20
8221,201709428,12.03758865,47,128.43,63,20
8222,201709996,13.32,43,198.8,40,20
8223,201710010,8.75226601,258,572.18,108,10
8224,201710024,5.885864198,214,103.67,67,20
8225,201710025,10.58219512,46,183.75,42,10
8226,201710034,8.619417476,95,4.62,2,20
8227,201710037,9.015858209,228,141.96,138,20
8228,201710039,10.21666667,249,380.52,116,20
8229,201710040,9.953947368,53,263.34,57,20
8230,201710041,8.71641791,85,66.29,15,10
8231,201710043,10.78192308,99,484.68,113,20
8232,201710045,8.074285714,83,376.18,73,20
8233,201710046,10.52164948,109,426.09,70,10
8234,201710048,8.338235294,78,90.02,28,20
8235,201710056,9.089005236,67,59.15,16,10
8236,201710059,9.134493671,62,136.57,52,10
8237,201710070,9.465714286,176,314.65,33,20
8238,201710071,8.921052632,15,304.43,30,15
8239,201710072,12.1,9,31.99,5,10
8240,201710073,11.17272727,68,182.1,41,15
8241,201710074,9.492758621,182,395.15,63,20
8242,201710075,9.011363636,145,343.56,104,20
8243,201710080,9.348333333,13,363.09,62,20
8244,201710081,14.08264706,72,43.12,28,20
8245,201710082,9.035714286,6,391.79,76,20
8246,201710083,9.011607143,188,227.01,94,20
8247,201710084,8.69122807,53,158.41,39,20
8248,201710085,7.815042017,146,525.08,141,20
8249,201710086,10.41428571,65,509.91,58,15
8250,201710087,14.31451613,8,1530.18,159,20
8251,201710088,11.22435644,141,136.52,42,20
8252,201710089,9.465416667,102,100.17,16,20
8253,201710090,10.8144,89,128.66,54,20
8254,201710091,5.261693548,80,129.36,27,20
8255,201710092,12.7924,28,82.67,33,15
8256,201710093,9.072463768,48,98.56,17,15
8257,201710094,11.55952381,71,522.69,56,15
8258,201710095,10.15255814,13,143.43,30,20
8259,201710096,9.283333333,27,201.04,63,15
8260,201710097,14.1225,18,7.07,2,15
8261,201710098,10.9075,135,197.61,108,15
8262,201710099,8.578367347,155,375.41,96,15
8263,201710117,13.96,111,514.92,106,10
8264,201710140,13.34709302,16,11.55,3,20
8265,201710142,11.59213483,56,59.29,15,20
8266,201710145,10.895,17,136.99,46,20
8267,201710146,8.670491803,91,39.48,24,15
8268,201710147,10.75081967,16,252.49,93,10
8269,201711114,11.33229947,95,136.29,41,20
8270,201712010,11.56135417,66,64.05,25,15
8271,201712011,9.47273743,154,43.82,8,10
8272,201712013,10.65503145,108,157.85,67,15
8273,201712014,10.24196078,50,21.21,7,15
8274,201712015,8.521111111,96,76.02,25,15
8275,201712017,10.62789474,8,108.71,47,15
8276,201712018,11.35978873,178,174.93,68,10
8277,201712019,11.59,20,184.24,27,10
8278,201712020,6.515616438,220,27.37,9,10
8279,201712021,10.1275,210,307.79,74,15
8280,201712023,11.9496875,83,103.39,22,10
8281,201712024,8.635535714,208,77.77,21,10
8282,201712025,11.36783505,256,7.84,3,10
8283,201712026,12.57692308,80,5.67,1,10
8284,201712027,17.14069767,162,87.5,20,15
8285,201712029,7.885958549,273,182,44,15
8286,201714010,13.37647059,99,364.21,93,20
8287,201714011,9.463088235,151,294,78,15
8288,201714013,8.391438356,140,315.91,48,20
8289,201714014,10.05327189,186,119.35,38,20
8290,201714016,9.650055866,232,192.22,108,20
8291,201714017,10.7075,62,231.42,92,15
8292,201714018,10.68,38,287.56,189,20
8293,201714025,10.98679654,117,47.67,24,20
8294,201714026,6.260714286,19,84,24,20
8295,201714030,9.043051948,148,367.53,55,20
8296,201714039,15.93928571,17,50.47,14,10
8297,201714044,10.40925676,48,211.82,64,20
8298,201714047,13.06567164,56,381.85,94,20
8299,201714051,10.9366474,53,60.2,20,15
8300,201714052,13.05097826,8,5.6,1,15
8301,201714054,13.6,155,630.28,187,20
8302,201714056,8.814671533,39,18.97,6,15
8303,201714058,10.391875,47,192.15,36,20
8304,201714059,13.14355556,34,58.38,21,10
8305,201714070,12.66470588,89,61.11,21,10
8306,201714071,9.348660714,142,82.25,28,20
8307,201714075,12.10341667,94,82.46,22,20
8308,201714077,9.483358779,155,256.46,34,20
8309,201714080,8.945934066,210,172.2,68,20
8310,201714081,13.35111111,82,107.8,21,20
8311,201714082,11.46590308,165,242.62,55,20
8312,201714083,12.18612121,231,147.77,39,20
8313,201714084,9.229230769,191,228.69,75,15
8314,201714085,8.855217391,106,37.1,15,25
8315,201714087,8.503072289,184,387.84,66,20
8316,201714088,11.69512821,86,397.28,81,20
8317,201714089,12.35650407,122,141.61,31,20
8318,201714092,13.15233333,128,270.48,84,15
8319,201714094,12.92649573,52,75.74,35,20
8320,201714095,11.91481752,57,85.19,30,20
8321,201714096,10.45741935,71,115.22,41,20
8322,201714097,13.29659091,146,181.44,109,20
8323,201714098,14.27777778,36,164.43,19,20
8324,201714099,12.2684,33,192.99,79,30
8325,201714111,12.66442857,104,82.74,32,20
8326,201714112,11.32836364,35,18.06,5,20
8327,201714113,6.863502304,174,110.74,57,10
8328,201714114,13.03469388,68,256.34,69,20
8329,201714115,6.994230769,191,103.95,43,10
8330,201714116,11.21779874,136,347.97,117,20
8331,201714119,8.65122449,196,67.27,38,20
8332,201714151,9.923913043,110,235.69,89,10
8333,201714152,12.06815385,43,148.19,55,15
8334,201714153,12.37781818,43,131.18,56,20
8335,201714155,10.30333333,113,130.27,57,15
8336,201714156,12.94264151,100,321.59,85,10
8337,201714210,8.223271889,92,33.81,12,20
8338,201714211,12.16202128,84,129.08,38,10
8339,201714212,7.003035714,273,164.22,86,10
8340,201714214,10.12204545,163,377.11,87,20
8341,201714215,14.71639344,41,154.84,42,20
8342,201714216,14.45614035,222,21.28,25,15
8343,201714217,9.445769231,67,495.11,76,20
8344,201715010,2.287804878,165,150.78,69,15
8345,201715011,9.475,2,33.95,9,15
8346,201715012,8.732268041,159,71.19,49,15
8347,201715013,10.88142857,5,177.1,53,20
8348,201715014,11.38797297,40,190.61,57,20
8349,201715015,7.790659341,163,102.62,61,10
8350,201715016,11.032,38,374.56,95,15
8351,201715018,8.77484,239,116.69,79,15
8352,201715019,11.00557692,10,469.91,76,20
8353,201715020,12.40040323,87,211.75,57,15
8354,201715021,8.752463768,66,189.35,44,15
8355,201715023,9.868,124,435.26,90,15
8356,201715024,10.41486486,88,374.69,69,15
8357,201715025,10.31939394,82,123.27,17,15
8358,201715026,14.27777778,42,90.29,57,20
8359,201715028,7.279861111,107,662.02,96,15
8360,201715029,9.32952381,146,163.66,57,15
8361,201715030,7.271802326,160,400.4,67,10
8362,201715031,11.72459016,154,118.16,31,15
8363,201715032,8.916527197,152,42.35,15,15
8364,201715033,11.20816327,198,96.6,22,15
8365,201715035,10.67191781,80,332.08,57,10
8366,201715036,10.16807229,176,412.86,87,15
8367,201715037,9.038461538,66,52.78,21,15
8368,201715039,7.737037037,64,58.38,15,15
8369,201715040,11.65344828,54,17.71,5,20
8370,201715041,11.61490566,116,3.29,1,15
8371,201715042,11.91949153,36,260.26,55,20
8372,201715043,11.68186047,138,2.66,1,20
8373,201715044,7.532566372,158,316.61,80,20
8374,201715045,10.29046296,41,48.37,17,20
8375,201715046,8.575942029,124,276.29,92,20
8376,201715047,13.42148649,40,3.99,2,20
8377,201715048,7.036578947,140,219.45,55,20
8378,201715049,13.83628319,9,3.01,1,20
8379,201715050,12.19094891,172,304.57,69,20
8380,201715051,14.88575,26,238.14,41,20
8381,201715052,11.66666667,13,49.77,10,15
8382,201715053,9.175432099,175,168.42,70,20
8383,201715054,10.55244186,31,295.33,56,20
8384,201715055,9.744588235,140,221.27,52,20
8385,201715056,11.47590062,68,179.48,46,20
8386,201715057,6.603069307,104,250.64,51,20
8387,201715059,11.17058824,199,192.36,55,20
8388,201715092,5.2275,253,109.67,26,20
8389,201715093,12.3925,65,10.85,4,20
8390,201715095,9.23828125,38,42.63,10,20
8391,201715096,10.67647059,27,276.22,38,20
8392,201715097,11.81965517,46,124.53,36,20
8393,201715098,10.09255319,112,349.09,73,20
8394,201715099,10.96,22,15.12,7,15
8395,201715110,10.1673913,126,43.61,7,20
8396,201715111,10.75,4,37.38,7,10
8397,201715112,14.20097561,71,100.24,15,15
8398,201715114,8.5,16,3.01,1,20
8399,201715115,13.4365625,44,95.97,26,20
8400,201715116,8.650697674,130,93.03,28,20
8401,201715117,9.586363636,30,25.2,6,15
8402,201715118,9.565929204,115,3.85,1,20
8403,201715119,11.39546512,121,3.71,1,15
8404,201715120,11.92191781,63,232.26,60,15
8405,201715121,11.15645161,141,48.37,10,15
8406,201715122,7.080392157,48,182.63,50,15
8407,201715123,10.82692308,28,2.03,1,15
8408,201715124,7.762,53,25.69,6,15
8409,201715125,10.82293333,67,98.28,25,15
8410,201715126,13.07819149,196,2.45,1,15
8411,201715127,8.966666667,36,58.24,22,15
8412,201715128,11.00666667,96,56.35,16,10
8413,201715129,11.60820513,81,272.37,61,15
8414,201715170,11.19259259,36,497.35,173,20
8415,201715274,11.22395833,44,120.75,35,10
8416,201715279,10.464,102,159.6,57,10
8417,201716011,12.95923077,55,224.98,51,20
8418,201716012,11.45669014,124,117.39,24,20
8419,201716014,9.274751773,119,283.57,65,20
8420,201716016,10.4127193,129,4.83,1,20
8421,201716018,8.848,163,107.24,25,20
8422,201716019,8.921451613,160,259,123,20
8423,201716020,9.842806122,129,44.94,24,10
8424,201716021,10.87761905,165,117.6,22,10
8425,201716022,11.0322093,192,152.81,35,10
8426,201716023,8.500357143,218,45.99,24,10
8427,201716024,12.14934524,198,154.91,57,10
8428,201716026,9.658064516,135,133.14,58,10
8429,201716027,6.350826446,255,84.49,51,10
8430,201716028,10.45255034,203,129.15,29,10
8431,201716029,11.86296296,146,163.94,42,10
8432,201716030,8.98030303,59,55.86,21,20
8433,201716031,9.982583333,101,210.63,84,20
8434,201716032,10.65090909,52,100.52,22,20
8435,201716033,7.922624434,177,169.89,65,20
8436,201716034,10.41174699,137,70.49,20,20
8437,201716035,10.57589286,65,111.51,26,20
8438,201716036,11.13636364,43,385.21,65,20
8439,201716037,12.94183673,63,195.37,50,20
8440,201716038,10.17069767,120,56.35,18,20
8441,201716039,10.43366864,99,7.91,2,20
8442,201716040,11.61718447,174,199.01,98,10
8443,201716041,13.34274194,28,25.76,4,10
8444,201716042,8.3515625,4,118.93,42,20
8445,201716043,10.34317881,240,220.01,81,10
8446,201716044,9.8048,49,96.67,25,20
8447,201716046,11.38870229,151,8.61,2,20
8448,201716048,11.34761538,149,189.91,89,15
8449,201716049,14.08390244,13,79.87,21,20
8450,201716050,10.67008264,102,244.86,99,20
8451,201716051,11.34705882,220,422.66,105,20
8452,201716052,10.53426471,19,10.71,2,20
8453,201716055,10.15226563,124,107.45,18,20
8454,201716056,10.68670588,54,111.79,24,20
8455,201716057,12.51034483,13,404.95,84,20
8456,201716058,9.232421875,215,132.23,90,20
8457,201716059,11.16780822,23,198.03,67,20
8458,201716060,12.58245614,75,214.76,70,10
8459,201716061,10.38471503,143,86.73,44,10
8460,201716062,13.55,71,55.02,15,15
8461,201716063,10.62075472,138,160.58,43,10
8462,201716064,10.35702479,102,300.51,120,10
8463,201716065,10.91006494,123,101.29,97,15
8464,201716066,9.995443038,52,169.4,48,15
8465,201716067,8.50859375,16,301.42,48,15
8466,201716069,12.91538462,20,296.17,68,10
8467,201716110,10.14732143,67,87.08,16,10
8468,201716111,10.89613527,122,125.37,62,20
8469,201716112,11.68529412,57,418.18,42,20
8470,201716119,11.95575342,82,120.82,29,20
8471,201716140,15.2010989,16,142.52,63,20
8472,201716142,18.33560976,12,8.61,4,20
8473,201716144,9.888823529,88,2.52,1,20
8474,201716145,8.644261364,2,52.43,18,20
8475,201716146,9.8746875,36,756.21,211,20
8476,201716148,13.27564815,157,92.61,31,10
8477,201716149,10.832125,122,62.93,15,20
8478,201716150,12.51365079,12,92.19,27,20
8479,201716151,9.752363636,35,324.1,67,20
8480,201716152,9.072527473,129,139.23,47,20
8481,201716153,11.73833333,24,90.86,27,20
8482,201716154,7.579319372,63,103.67,53,20
8483,201716155,10.06933884,140,85.12,31,15
8484,201716156,9.47612069,173,124.53,78,20
8485,201716157,8.611578947,147,182,51,15
8486,201716158,12.85282609,169,263.87,28,20
8487,201716212,10.13783784,66,178.57,48,20
8488,201716213,11.13101852,122,3.01,1,20
8489,201716214,8.712336449,30,73.78,26,20
8490,201716216,10.4,170,184.66,33,20
8491,201717010,13.2425641,96,26.53,6,20
8492,201717012,12.21666667,4,5.11,2,20
8493,201717013,11.0531746,72,88.2,37,10
8494,201717014,11.76,35,128.38,32,10
8495,201717016,11.70095588,118,570.78,116,10
8496,201717019,14.94489796,46,51.17,39,15
8497,201717020,10.59562842,181,143.15,43,20
8498,201717022,15.49921875,54,15.47,4,15
8499,201717023,7.539786325,239,242.76,88,10
8500,201717024,12.83052632,5,280.56,45,10
8501,201717025,10.48222222,4,216.16,38,20
8502,201717029,8.237719298,43,39.97,10,10
8503,201717030,9.864193548,149,44.03,19,15
8504,201717031,12.72030769,13,275.31,83,15
8505,201717032,11.12071429,23,3.36,2,10
8506,201717033,7.105460993,117,34.72,17,10
8507,201717034,11.45208333,7,106.19,39,15
8508,201717036,8.814405594,162,109.34,19,15
8509,201717037,8.695289855,238,144.55,48,10
8510,201717038,10.47386364,94,124.46,50,10
8511,201717039,9.589261745,217,95.62,42,15
8512,201717040,11.81538462,113,367.71,96,10
8513,201717042,10.15934272,259,110.32,35,10
8514,201717043,12.42142857,134,2.73,1,10
8515,201717044,12.21034483,211,8.96,3,10
8516,201717045,8.106078431,100,0.98,1,10
8517,201717046,9.925714286,243,135.87,21,15
8518,201717048,6.130597015,277,31.08,21,10
8519,201717050,7.687831858,254,194.88,59,10
8520,201717051,12.81931818,71,117.88,19,15
8521,201717052,14.52054054,256,10.15,6,10
8522,201717053,9.315940594,173,221.13,111,10
8523,201717056,12.71724138,137,31.92,8,10
8524,201717057,11.27617925,262,299.53,59,10
8525,201717058,7.844041451,109,348.04,136,10
8526,201717059,7.214340659,166,328.23,107,10
8527,201717110,9.880147059,53,44.8,14,10
8528,201717111,13.88391892,75,146.02,30,20
8529,201717112,11.48421053,117,18.76,7,10
8530,201717115,10.65,101,92.4,15,10
8531,201717116,8.435897436,126,19.39,19,10
8532,201717118,11.028125,104,26,13,10
8533,201717119,11.87087912,66,78.4,27,10
8534,201718010,10.76920732,111,41.51,15,20
8535,201718011,10.78507177,167,261.8,41,20
8536,201718012,14.30592593,90,195.44,104,20
8537,201718013,15.94041667,129,128.87,46,20
8538,201718014,8.848648649,77,9.31,2,10
8539,201718015,11.95815068,123,2.38,1,20
8540,201718016,8.834050633,162,54.67,38,20
8541,201718017,9.352083333,88,124.67,31,20
8542,201718018,9.810555556,152,570.15,100,20
8543,201718019,9.1824,107,175.98,75,20
8544,201718020,10.04869159,20,3.08,1,20
8545,201718022,5.833333333,66,144.06,38,15
8546,201718023,10.10637681,38,20.37,6,20
8547,201718027,15.90734694,17,13.23,11,20
8548,201718029,12.90165289,46,17.29,4,20
8549,201718030,11.84395683,93,252.21,80,15
8550,201718032,8.435981308,123,37.03,15,15
8551,201718033,12.10977444,26,5.53,2,20
8552,201718034,9.876153846,44,254.59,116,20
8553,201718036,13.54119403,140,131.11,44,20
8554,201718038,10.09266667,84,254.24,29,20
8555,201718039,9.475515152,116,66.92,31,20
8556,201718050,8.772222222,39,228.06,58,20
8557,201718051,11.60365854,57,125.86,43,20
8558,201718052,11.10481928,94,320.67,41,20
8559,201718053,11.21265625,184,130.69,62,20
8560,201718054,10.64911111,163,119.98,48,20
8561,201718055,9.934375,102,460.46,126,20
8562,201718057,12.08970149,100,122.85,29,20
8563,201718059,10.79596491,85,9.66,5,15
8564,201718062,9.108,141,114.8,43,20
8565,201718065,9.470634921,184,170.73,55,20
8566,201718068,11.66060606,88,24.22,12,20
8567,201718069,10.61766667,94,219.31,43,20
8568,201718070,10.55322581,72,299.95,43,20
8569,201718071,10.97789916,109,117.01,56,20
8570,201718072,10.05555556,216,109.76,77,15
8571,201718073,10.6944898,109,196.35,64,20
8572,201718074,12.07928571,27,27.23,6,20
8573,201718075,12.35789474,85,246.26,49,10
8574,201718076,10.66666667,40,32.34,12,20
8575,201718078,11.28933333,78,318.71,100,15
8576,201718079,10.28181818,93,232.61,89,20
8577,201718080,8.160336134,193,143.78,56,20
8578,201718081,12.05703704,159,233.73,120,20
8579,201718082,8.091052632,158,157.01,26,20
8580,201718083,10.33234043,98,27.93,10,20
8581,201718084,11.88,168,202.79,117,20
8582,201718085,8.844319527,171,115.62,41,20
8583,201718086,11.36567164,205,205.59,62,20
8584,201718087,9.737065217,222,192.71,103,20
8585,201718088,10.73636364,101,254.94,77,20
8586,201718089,9.202673267,88,64.68,49,20
8587,201718110,10.55142857,77,184.8,37,20
8588,201718111,7.962068966,131,67.56,25,20
8589,201718112,9.11234375,94,1.47,1,20
8590,201718121,9.356832298,151,13.23,5,20
8591,201718122,11.08726316,210,113.33,49,15
8592,201718123,11.56388889,45,39.2,13,10
8593,201718124,10.87151163,126,122.29,60,20
8594,201718130,15.38783133,29,52.36,15,20
8595,201718132,13.16639535,36,225.26,27,20
8596,201718135,9.517159763,83,142.94,47,20
8597,201718138,7.622105263,182,5.6,1,20
8598,201718139,11.8037037,83,277.06,45,15
8599,201719020,9.738317757,115,60.5,46,10
8600,201719023,11.78225806,95,76.1,24,10
8601,201719029,12.74838889,69,1.6,1,15
8602,201719040,11.51528662,62,28.32,17,25
8603,201719042,10.74407895,118,319.54,92,10
8604,201719043,13.47368421,16,23.02,7,30
8605,201719044,12.64659091,32,78.29,60,20
8606,201719048,10.45272727,78,345.93,101,10
8607,201719055,9.732679739,158,66.55,27,20
8608,201719100,10.13541667,152,63.91,16,10
8609,201719101,7.40477707,127,31.71,8,10
8610,201719103,13.55129032,86,38.01,14,10
8611,201719104,13.65384615,8,14.14,3,20
8612,201719105,13.48421053,17,8.96,2,20
8613,201719106,10.68275,40,353.29,55,10
8614,201719107,14.94782609,22,74.97,21,10
8615,201719108,15.162,14,23.73,5,20
8616,201719120,11.75632184,21,294.65,144,10
8617,201719124,12.23719512,144,120.14,83,20
8618,201719125,12.17181208,114,245.1,76,10
8619,201719126,15.19655172,82,239.13,67,15
8620,201719127,12.30095694,123,89.07,54,15
8621,201719142,10.41549708,173,235.31,134,10
8622,201719144,10.69746835,72,102.42,33,10
8623,201719145,12.87685185,45,38.48,19,20
8624,201719147,9.61474359,123,65.46,37,10
8625,201719201,18.27368421,19,2.38,1,10
8626,201719221,14.64756522,74,160.41,87,20
8627,201719224,11.30666667,82,20.99,15,10
